date,open,high,low,close,volumefrom,volumeto,supply,market_cap,price_log_return,volumefrom_log_return,market_cap_log_return,volatility_5d,volatility_10d,volatility_30d,volatility_5d_log_return,volatility_10d_log_return,volatility_30d_log_return
2018-01-01,2373.97,2410.67,2303.11,2317.9,186634.51,432599629.06,16888289.6469832,39145366572.742355,,,,,,,,,
2018-01-02,2317.9,2916.89,2499.35,2549.51,271690.87,692679585.45,16890277.1469832,43061930489.00514,0.09523958049459996,0.3755127002647034,0.09535725866694036,,,,,,
2018-01-03,2549.51,2788.82,2558.44,2561.47,235497.53,603219570.86,16891927.1469832,43268164629.18305,0.004680128597874795,-0.14296448755008218,0.004777813164989256,,,,,,
2018-01-04,2561.45,2566.95,2343.8,2343.8,205117.51,480755312.61,16893752.1469832,39595576282.09923,-0.0888077685986043,-0.1381173906556973,-0.08869973465997036,,,,,,
2018-01-05,2343.8,2702.59,2365.19,2387.23,275054.57,656619352.91,16895427.1469832,40333270548.092705,0.01836015413010407,0.293386479921262,0.018459298296157868,,,,,,
2018-01-06,2387.23,2763.02,2345.74,2524.33,262172.75,661810039.88,16897339.6469832,42654461391.0691,0.05584198300958011,-0.04796587671464553,0.055955172912833924,0.06888219112654201,,,,,
2018-01-07,2526.37,2682.51,2380.67,2531.59,216193.65,547314322.34,16899177.1469832,42781787873.5312,0.002871882858061249,-0.19282910380871965,0.0029806218747482007,0.053297379610540964,,,-0.25651050345974247,,
2018-01-08,2531.61,2453.1,2306.33,2400.68,232765.3,558795012.28,16900752.1469832,40573297664.21962,-0.05309553328418601,0.07385611594371531,-0.05300233782289127,0.057725770452898825,,,0.07981653517112117,,
2018-01-09,2400.68,2391.64,2262.87,2374.28,177570.46,421602142.7,16902652.1469832,40131628939.539276,-0.01105779692570065,-0.27066316186959977,-0.010945382212349173,0.03991143858575246,,,-0.3690407379473767,,
2018-01-10,2376.68,2944.89,2291.94,2856.93,164422.06,428980394.88,16904627.1469832,48295336435.03071,0.18505338809319094,-0.07693082936013619,0.18517022683582213,0.09200612673743777,,,0.8351922056460914,,
2018-01-11,2856.94,2952.68,2341.77,2437.92,144720.16,370363445.96,16906539.6469832,41216791136.17328,-0.15860240498450728,-0.12763471186530725,-0.15848927667907542,0.12460588399278424,0.09575953762439586,,0.30330065849058946,,
2018-01-12,2444.69,2661.66,2520.48,2604.91,167129.42,435357424.69,16908227.1469832,44044409977.448006,0.06625290892525638,0.1439665356727682,0.06635271739128444,0.12900320816183744,0.09312865613043253,,0.034681445229607345,-0.027858296364235688,
2018-01-13,2604.91,2803.05,2587.97,2669.16,144869.99,386681282.18,16910114.6469832,45135801611.14167,0.02436569050733823,-0.1429317628162381,0.024477316323497818,0.1247569529741388,0.0933957616178261,,-0.033469805181926354,0.0028640289909429113,
2018-01-14,2669.35,2604.98,2521.78,2524.51,149501.35,377417714.83,16912002.1469832,42694518540.08056,-0.05571683168208228,0.031468703364150516,-0.0556052183248546,0.12916476633711677,0.09027144597489581,,0.034721379446178986,-0.03402476786651089,
2018-01-15,2524.51,2534.19,2243.82,2397.87,196934.23,472221752.95,16913577.1469832,40556559233.4366,-0.051466141196815016,0.2755643922367185,-0.05137301640581293,0.08624718350624802,0.0920155486522682,,-0.40387144741003256,0.019136372344318316,
2018-01-16,2394.02,2411.97,1525.13,1761.61,211689.81,413640550.4,16915352.1469832,29798253495.64707,-0.30835267966485447,0.07225222770320877,-0.30824773989651555,0.14551926042052507,0.13132865847007533,,0.5230910514968463,0.35574545473195196,
2018-01-17,1760.95,1903.53,1342.05,1748.8,168430.05,275433374.11,16917139.6469831,29584693814.644043,-0.007298325187613248,-0.22860151276075213,-0.007192657534609746,0.13202846408887553,0.13103344862501926,,-0.09729091549812388,-0.0022504009661357825,
2018-01-18,1754.78,1835.02,1703.15,1712.09,221087.92,378522342.67,16919039.6469832,28966918589.203465,-0.02121499200888776,0.27203992038997266,-0.021102686184663842,0.12440051045904281,0.13098592830686906,,-0.05951125271181104,-0.0003627236979771925,
2018-01-19,1712.09,1883.81,1759.37,1765.13,154548.95,272799549.44,16920927.1469832,29867636134.954456,0.030509495632594124,-0.35804957582223196,0.030621050115696904,0.1356068774250951,0.13243944079598177,,0.08625380902913801,0.011035590423790997,
2018-01-20,1765.14,2114.46,1880.52,2024.98,211927.92,429148972.08,16922514.6469832,34267753709.848038,0.13733548190267564,0.31573534222168714,0.13742929623815778,0.16557699071079238,0.12446375782081492,,0.19967619461996342,-0.062110918664900025,
2018-01-21,2024.91,1838.75,1725.56,1779.84,142913.13,254363107.39,16924314.6469832,30122572181.286575,-0.12903635134311098,-0.39400925370874906,-0.12892998982924136,0.0960785962638874,0.12150196158655475,,-0.5442697197253826,-0.024084164289968155,
2018-01-22,1779.85,1676.25,1588.65,1610.28,157728.63,253987578.19,16926152.1469832,27255844279.244106,-0.10011539570467852,0.09863906158272569,-0.10000682999342916,0.10671626398921173,0.11797444451532055,,0.10500700636830161,-0.02946237828906455,
2018-01-23,1610.28,1652.62,1600.5,1618.96,121450.62,196623949.95,16928189.6469832,27406061910.87992,0.00537589086253731,-0.2613682643162596,0.005496259470786128,0.10708476070792783,0.11682565223278177,,0.0034471030634875984,-0.009785357545829073,
2018-01-24,1618.3,1712.07,1658.35,1659.49,131760.63,218655935.92,16929777.1469832,28094795877.64715,0.02472635846705037,0.08147910686209413,0.024820132556370163,0.10655171991863677,0.11913484832356358,,-0.00499017671391785,0.019573359177534968,
2018-01-25,1659.36,1659.62,1609.33,1636.15,115262.38,188586239.67,16931689.6469832,27702784015.911564,-0.014164405229196968,-0.13377577251583403,-0.014051444971824109,0.06786450125827652,0.11938761457807293,,-0.45111741161092783,0.0021194343379931156,
2018-01-26,1636.15,1634.54,1583.46,1595.67,156356.11,249493307.54,16933477.1469832,27020241479.126682,-0.025052210288022573,0.30492506736684816,-0.024946644589053227,0.04771111218027038,0.07261650546929323,,-0.3523487581783523,-0.497183221023233,
2018-01-27,1595.69,1665.1,1628.42,1636.45,135850.89,222312725.42,16935302.1469832,27713775198.430656,0.025235550751776224,-0.14057827493544275,0.025343319619731394,0.022657179462669312,0.07346947832287502,,-0.7446875547448203,0.01167781500784987,
2018-01-28,1636.54,1758.1,1676.9,1753.39,143576.09,251745348.5,16937089.6469832,29697323616.12387,0.06902179546800943,0.055307251378200945,0.06912733864975652,0.03730924814073504,0.07694001829552485,,0.49876445957510157,0.04615607605279406,
2018-01-29,1752.22,1680.6,1649.14,1651.39,85955.22,141945646.63,16938927.1469832,27972774901.256588,-0.05993369943611443,-0.5130386756035128,-0.05982521560739401,0.04953873481094972,0.07856510689747573,,0.2835136496499419,0.020901533152190534,
2018-01-30,1651.45,1526.2,1463.53,1471.62,142777.49,210113789.5,16940864.6469832,24930515231.793415,-0.11525352270900589,0.5074609414578887,-0.11513914774390012,0.07186347614921512,0.06685778039419196,,0.37201326942827967,-0.1613599856383893,
2018-01-31,1471.64,1521.76,1475.74,1490.05,145598.03,216948854.49,16942339.6469832,25244933190.987316,0.012445841635559238,0.019562201024403977,0.01253290542020818,0.0733027122277952,0.05846610871408341,0.09339609872473636,0.01982945552552798,-0.13412043449164715,
2018-02-01,1490.05,1338.95,1249.63,1269.68,179801.54,228290508.49,16944352.1469832,21513905033.98163,-0.16004477622415633,0.2110040816218713,-0.15992599803154908,0.09291042761108774,0.06981451786706992,0.09465247932019413,0.23703827511376022,0.17739473237002795,0.013362497106049425
2018-02-02,1267.99,1269.81,968.68,1192.13,125569.3,143714769.61,16945977.1469331,20201807736.17336,-0.06302327711797683,-0.35899588966772356,-0.06292737955752209,0.0648976151420217,0.06999275491923504,0.0947709279667172,-0.3588250086864634,0.0025497550331474196,0.00125062328524197
2018-02-03,1194.29,1291.48,1197.11,1280.38,143421.43,183633323.58,16947702.1469332,21699498874.890335,0.07141528577367345,0.13292956171468404,0.07151707466396398,0.09377453863350876,0.07543900705807086,0.09559101229060464,0.368082499646447,0.07493274069101746,0.008616106729907468
2018-02-04,1280.38,1158.75,1089.71,1157.1,165240.72,191200275.06,16949589.6469332,19612370180.466408,-0.10124003397270818,0.14161596069744287,-0.10112866814363657,0.09155312971808728,0.07887642887412226,0.09641977764746482,-0.02397391960061439,0.04455796014556668,0.008632540950502464
2018-02-05,1158.63,1175.17,827.38,884.0,110686.53,106539840.76,16951264.6469332,14984917947.88895,-0.26921509124464826,-0.40070116772339487,-0.2691162736758141,0.12539276931732882,0.10799382562996768,0.10500388831121833,0.3145315091653808,0.3141916190215118,0.08528603811559635
2018-02-06,884.28,977.59,758.43,966.79,171195.13,148384673.61,16953202.1469332,16390186303.633549,0.08952424273728089,0.43610186494720604,0.08963853446255056,0.14573733977783077,0.11523990786844915,0.10724869671883148,0.15035499328002386,0.0649420553435024,0.02115302492123992
2018-02-07,967.28,975.66,916.44,953.65,370415.72,353245333.4,16955027.1469332,16169161638.672848,-0.013684577552488782,0.7718219254348421,-0.013576934066540427,0.14668388375809105,0.10829775105515989,0.10722386384681967,0.006473861744282173,-0.06213172282956057,-0.00023157155448963248
2018-02-08,956.06,1348.97,1016.06,1279.58,580100.71,742285777.57,16957077.1469332,21697936775.672787,0.29399045024644055,0.44857578392197983,0.2941113510306994,0.2105697474958068,0.15598303811896835,0.12252979452967333,0.3615371196492971,0.3648628834203907,0.13343538668779303
2018-02-09,1279.36,1403.67,1293.22,1300.18,326944.19,425085016.97,16958652.1469331,22049300348.39948,0.015970817334299607,-0.5734122428500569,0.016063694594132753,0.20288273904409773,0.15308703682048702,0.11648327996085293,-0.037188768297058715,-0.01874064357531871,-0.05060647800533517
2018-02-10,1300.18,1319.67,1231.41,1244.26,203503.82,253211847.85,16960589.6469331,21103383274.09298,-0.04396174072674602,-0.47410470734288307,-0.0438474987862049,0.13550750675505369,0.15310961232392806,0.11384181328553437,-0.4036011327750574,0.00014745754759256673,-0.022937861032686902
2018-02-11,1243.41,1246.65,1173.08,1209.46,180835.58,218712976.71,16962352.1469332,20515286427.62983,-0.0283669966903781,-0.11809655557277715,-0.028263084711729797,0.14104919669962226,0.1449854051133387,0.11260440664300564,0.040081703094033756,-0.054521002339848364,-0.0109290317109338
2018-02-12,1209.46,1334.91,1279.66,1284.11,137607.83,176704141.98,16964214.6469332,21783917670.27339,0.05989189237634026,-0.2731803926824263,0.06000168833731602,0.13720937956482807,0.144716471054734,0.11333216437757904,-0.027600665155350996,-0.0018566268152257206,0.006442164260552232
2018-02-13,1284.1,1249.23,1205.66,1222.75,121889.53,149039830.3,16965914.6469332,20745072134.53757,-0.04896345094292505,-0.12129268522540432,-0.048863245017583726,0.04627115448600528,0.14380669789480693,0.11327448626260832,-1.0869893234526358,-0.006306434096516499,-0.0005090593418449465
2018-02-14,1222.75,1415.26,1318.5,1358.34,133550.38,181407310.36,16967677.1469332,23047874575.765244,0.10516094555080274,0.09136364220355415,0.10526482491684759,0.06963764253018807,0.14320675771419192,0.11555924353341289,0.40878650841203995,-0.00418057789741063,0.01996937425133574
2018-02-15,1353.19,1392.66,1310.22,1359.47,60927.45,82442472.88,16969514.6469331,23069546077.066143,0.0008315519224040635,-0.7847949728483486,0.0009398401987502169,0.06379714063581195,0.10335740576534126,0.10183004171967981,-0.08759689036369493,-0.32609650345488606,-0.1264781636001252
2018-02-16,1359.47,1547.53,1355.45,1530.44,93378.64,138109049.14,16971402.1469332,25973712701.75245,0.1184603578494637,0.4269788132103979,0.11857158053761367,0.0707035353743107,0.10519217089159255,0.1044420860533017,0.10278720522075406,0.017595935651860573,0.025327551449371082
2018-02-17,1529.33,1675.68,1541.4,1545.84,136176.21,210506816.71,16973127.1469332,26237738868.81522,0.010012176164608044,0.3772870835651413,0.010113812571850695,0.07195114358448775,0.10395962641953288,0.1044248046148978,0.017491750415903114,-0.011786260086794956,-0.00016547800743390198
2018-02-18,1545.84,1528.21,1433.41,1451.12,164448.02,238633833.64,16974889.6469332,24632601864.457706,-0.06323177985703103,0.18864482357342782,-0.0631279446308211,0.07636541869889016,0.06375740611561372,0.10477690706669902,0.059542631508567326,-0.48891726461145557,0.0033661558640587204
2018-02-19,1451.24,1597.95,1527.5,1528.62,140645.87,214993762.94,16976702.1469331,25950926435.844875,0.05202969554106799,-0.15634936159273985,0.05213646520374681,0.0671742550695647,0.06497845016085947,0.1018547416723319,-0.12823989383091522,0.018970327285269414,-0.028285698152103758
2018-02-20,1528.62,1552.26,1395.8,1396.92,253137.38,353613418.92,16978439.6469332,23717521911.59393,-0.09009555454263189,0.5876871744707266,-0.08999321363578694,0.08486454091427194,0.07107507812431042,0.10051651814342315,0.2337662839583677,0.08968107777909834,-0.013225623407066607
2018-02-21,1393.76,1407.46,1269.28,1287.06,77156.39,103151392.56,16980202.1469332,21854538975.231846,-0.08190926549208392,-1.188097944263186,-0.08180546275390128,0.06251528777235829,0.07624670579004413,0.09999526922587464,-0.3056452178092593,0.07023745508298283,-0.005199196501825242
2018-02-22,1288.2,1214.25,1179.79,1205.39,119788.95,144392438.86,16981977.1469331,20469905433.141693,-0.06555738154286164,0.4398970433218757,-0.06545285350382403,0.05799293105912355,0.07675304752478755,0.10051834960832014,-0.07509000636163639,0.006618881041618104,0.005217416872425952
2018-02-23,1205.39,1299.41,1213.94,1258.71,122825.81,154602147.4,16983739.6469332,21377602930.99129,0.043284220957549996,0.025035728416112877,0.04338800207380785,0.07010314735618267,0.07660256824455425,0.10079508375178797,0.18964656629602253,-0.0019624886610670592,0.0027492881439529315
2018-02-24,1258.71,1209.33,1156.92,1181.19,116510.38,137620585.95,16985564.6469331,20063179105.31091,-0.06356498210363676,-0.0527868050324456,-0.06345753215494986,0.05417919122012547,0.06986059359995747,0.1012811015114499,-0.2576707822244387,-0.09212886784532077,0.004810252095495084
2018-02-25,1181.19,1189.73,1157.06,1173.39,110352.29,129486762.53,16987314.6469331,19932745133.564835,-0.006625409654727027,-0.05430248310948183,-0.0065223862997495375,0.05216236410249029,0.06972466341467166,0.10124793871994489,-0.037935668257163026,-0.0019476301603944975,-0.0003274867817820024
2018-02-26,1173.39,1280.49,1240.21,1244.34,120866.22,150399065.01,16989177.1469331,21140312691.014732,0.05870827364094745,0.0910064294738803,0.05881790826792227,0.0580398024794786,0.05873807729204124,0.10183516922260957,0.10676778418888073,-0.17146591345628884,0.005783170695746168
2018-02-27,1244.34,1287.26,1230.05,1232.17,111918.17,137902277.34,16990827.1469331,20935587485.636562,-0.009828426266218347,-0.07691633485497326,-0.009731310327854686,0.048488703971044836,0.057914920639947104,0.10076039559977464,-0.17979816182829328,-0.014113144620862422,-0.010610140517988685
2018-02-28,1232.17,1205.0,1180.19,1198.8,105965.77,127031239.49,16992689.6469332,20370836348.743523,-0.02745578614461183,-0.054651861826160074,-0.027346174181067138,0.04445742782111921,0.05621145021109804,0.10039877358445165,-0.08679880991623191,-0.029854571540036623,-0.003595385746925314
2018-03-01,1198.8,1336.66,1265.62,1278.74,117664.17,150461444.21,16994602.1469332,21731677549.36936,0.06455416165589838,0.10471843247735554,0.06466670372095103,0.04257006458837706,0.058080862954149465,0.09930154690357625,-0.04338075601999397,0.032715751873767115,-0.010988842876586512
2018-03-02,1280.92,1298.67,1269.96,1273.27,114940.36,146350311.71,16996389.6469332,21640993045.750637,-0.004286823622776874,-0.023421164766171673,-0.0041816486980504304,0.04227292056015589,0.05226910761055738,0.09924899857962154,-0.007004591897148992,-0.10543070854184194,-0.0005293193736006738
2018-03-03,1273.27,1324.25,1265.78,1269.22,103550.49,131427871.62,16998114.6469332,21574347072.180557,-0.0031858559329757366,-0.10435406529967872,-0.0030843689404567425,0.03524130424712313,0.04561805238610022,0.09484657553069666,-0.18192789436841092,-0.13610199605192802,-0.045371237960967516
