date,trend_log_return
2014-01-23,-0.10265415406008334
2014-01-24,-0.027398974188114388
2014-01-25,-0.21622310846963594
2014-01-26,0.0
2014-01-27,0.37037378829689427
2014-01-28,0.13353139262452257
2014-01-29,-0.2876820724517809
2014-01-30,-0.11778303565638351
2014-01-31,-0.09844007281325252
2014-02-01,-0.10919929196499197
2014-02-02,-0.08004270767353637
2014-02-03,0.0408219945202552
2014-02-04,0.0769610411361284
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,0.44183275227903923
2014-02-08,-0.3364722366212129
2014-02-09,-0.03390155167568134
2014-02-10,0.461345566502621
2014-02-11,0.0
2014-02-12,-0.19105523676270922
2014-02-13,-0.11122563511022437
2014-02-14,0.234839591077401
2014-02-15,-0.4289956055183584
2014-02-16,0.16430305129127634
2014-02-17,-0.06252035698133393
2014-02-18,0.09237332013101507
2014-02-19,-0.09237332013101517
2014-02-20,0.17693070815907824
2014-02-21,-0.14518200984449783
2014-02-22,-0.2076393647782445
2014-02-23,0.0
2014-02-24,0.5031035776720804
2014-02-25,0.843970070294529
2014-02-26,-0.2876820724517809
2014-02-27,-0.4888467170472155
2014-02-28,0.3908663086870116
2014-03-01,-0.3483066942682157
2014-03-02,-0.2876820724517809
2014-03-03,0.0
2014-03-04,0.05406722127027579
2014-03-05,0.10008345855698263
2014-03-06,0.43671765161226883
2014-03-07,0.16941815195804674
2014-03-08,-0.7602864833975739
2014-03-09,-0.1823215567939546
2014-03-10,0.03278982282299097
2014-03-11,-0.10178269430994236
2014-03-12,-0.07410797215372185
2014-03-13,-0.1670540846631662
2014-03-14,-0.04652001563489282
2014-03-15,-0.10008345855698253
2014-03-16,-0.11122563511022437
2014-03-17,0.21130909366720696
2014-03-18,-0.048790164169432056
2014-03-19,0.0
2014-03-20,0.04879016416943205
2014-03-21,0.13353139262452257
2014-03-22,-0.1823215567939546
2014-03-23,-0.05129329438755058
2014-03-24,0.0
2014-03-25,0.27443684570176036
2014-03-26,0.0
2014-03-27,-0.040821994520255166
2014-03-28,-0.08701137698962981
2014-03-29,-0.2006706954621511
2014-03-30,0.15415067982725836
2014-03-31,-0.10008345855698253
2014-04-01,-0.05406722127027582
2014-04-02,0.0
2014-04-03,0.05406722127027579
2014-04-04,-0.17185025692665928
2014-04-05,-0.06453852113757118
2014-04-06,0.06453852113757116
2014-04-07,0.11778303565638346
2014-04-08,-0.05715841383994864
2014-04-09,0.05715841383994862
2014-04-10,0.15415067982725836
2014-04-11,-0.048790164169432056
2014-04-12,-0.2231435513142097
2014-04-13,0.0
2014-04-14,0.06062462181643484
2014-04-15,0.05715841383994862
2014-04-16,0.10536051565782635
2014-04-17,-0.16251892949777494
2014-04-18,-0.12516314295400605
2014-04-19,0.06453852113757116
2014-04-20,-0.13353139262452263
2014-04-21,0.0
2014-04-22,0.06899287148695142
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,0.06453852113757116
2014-04-26,-0.13353139262452263
2014-04-27,0.0
2014-04-28,0.0
2014-04-29,0.06899287148695142
2014-04-30,0.0
2014-05-01,0.06453852113757116
2014-05-02,-0.2876820724517809
2014-05-03,0.0
2014-05-04,0.08004270767353636
2014-05-05,0.07410797215372183
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,0.0
2014-05-09,0.06899287148695142
2014-05-10,-0.2231435513142097
2014-05-11,0.0
2014-05-12,0.22314355131420976
2014-05-13,-0.1431008436406733
2014-05-14,0.0
2014-05-15,0.07410797215372183
2014-05-16,-0.07410797215372185
2014-05-17,-0.08004270767353637
2014-05-18,0.0
2014-05-19,0.08004270767353636
2014-05-20,0.07410797215372183
2014-05-21,0.0
2014-05-22,0.13353139262452257
2014-05-23,-0.06453852113757118
2014-05-24,-0.2231435513142097
2014-05-25,0.22314355131420976
2014-05-26,0.06453852113757116
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,0.06062462181643484
2014-05-30,-0.060624621816434854
2014-05-31,-0.06453852113757118
2014-06-01,0.0
2014-06-02,0.0
2014-06-03,0.06453852113757116
2014-06-04,-0.06453852113757118
2014-06-05,0.0
2014-06-06,-0.1431008436406733
2014-06-07,0.0
2014-06-08,0.0
2014-06-09,0.0
2014-06-10,0.07410797215372183
2014-06-11,0.06899287148695142
2014-06-12,0.125163142954006
2014-06-13,0.1112256351102244
2014-06-14,-0.2363887780642304
2014-06-15,0.0
2014-06-16,0.06453852113757116
