date,open,high,low,close,volumefrom,volumeto,supply,market_cap,price_log_return,volumefrom_log_return,market_cap_log_return,volatility_5d,volatility_10d,volatility_30d,volatility_5d_log_return,volatility_10d_log_return,volatility_30d_log_return
2013-01-11,14.14,14.35,13.91,14.14,40434.54,570677.27,10654339.8930118,150652366.08718684,0.0,-0.24791869076091608,0.00027457351757553925,0.010640758735950459,0.008650194556318519,,0.09485597624789993,,
2013-01-12,14.14,14.34,13.98,14.24,26931.84,381546.96,10657389.8930119,151761232.07648945,0.007047245515402922,-0.4063751404229274,0.007333472870155205,0.01050494737787531,0.008224388457496444,,-0.012845466102007989,-0.05047787053574153,
2013-01-13,14.24,14.31,13.95,14.12,38330.15,540759.58,10660714.8920119,150529294.27520803,-0.008462673918733767,0.3529275629913545,-0.008150732584314601,0.01304081155011734,0.009502543357097503,,0.21623746496155907,0.1444555423600982,
2013-01-14,14.12,14.35,14.11,14.35,22096.95,315016.66,10664639.8900119,153037582.42167073,0.016157710140534135,-0.5507972028187708,0.016525816376930905,0.013647136911353058,0.010108103580944104,,0.04544595954590977,0.06177795232054715,
2013-01-15,14.35,14.48,13.99,14.25,51573.23,732428.4,10667664.8890118,152014224.66841817,-0.006993035490970525,0.8475631494656176,-0.006709428159131439,0.010237730438135762,0.010429569030524504,,-0.2874497914008487,0.0313075110834681,
2013-01-16,14.25,14.73,14.21,14.73,45532.49,660929.7,10670939.8865119,157182944.52832028,0.03312932375987934,-0.12457660234823406,0.03343627892965414,0.01728145868561636,0.013536229685685793,,0.5235542163445941,0.2607248232458987,
2013-01-17,14.73,15.7,14.63,15.5,65489.44,993185.63,10673714.8850119,165442580.71768445,0.05095379345066194,0.36346277120240605,0.05121381157185806,0.025679412508620075,0.018926861408439938,,0.39605542667982124,0.33521238037874596,
2013-01-18,15.5,15.99,15.41,15.7,56097.55,879655.99,10676739.8835119,167624816.17113683,0.012820688429061469,-0.15479676870885745,0.013104054619902557,0.021897949971330273,0.018912310754743273,,-0.15929657734404568,-0.0007690788979800089,
2013-01-19,15.7,15.77,15.25,15.62,34588.82,534667.03,10680589.8825119,166830813.96483588,-0.005108567942722466,-0.48356163109930855,-0.004748036070631534,0.024974629745021643,0.019520698099512502,,0.13146747557472768,0.03166227093432688,
2013-01-20,15.62,15.89,15.51,15.7,25982.13,408455.8,10683839.8810118,167736286.13188526,0.00510856794272258,-0.28612151443647127,0.005412811824814593,0.022540722231984573,0.018992497580525073,,-0.1025369490669378,-0.02743130663599297,
2013-01-21,15.7,16.98,15.63,16.8,61502.1,1007686.44,10687139.8790118,179543949.96739826,0.06771817405495086,0.861662326546002,0.06802700388524269,0.031386866027226665,0.025725534116303482,,0.33106597568966817,0.3034400070389369,
2013-01-22,16.8,17.59,16.65,17.26,60975.24,1045898.98,10690739.8765118,184522170.26859367,0.027012799246068767,-0.008603440437364383,0.027349595745553023,0.02836606871294718,0.025621379691513672,,-0.10119585878382387,-0.004056896896704562,
2013-01-23,17.26,17.59,16.8,17.5,49439.37,851188.37,10693889.8740119,187143072.79520825,0.01380919527418636,-0.2097208097837985,0.014103799161149377,0.028293716566358137,0.023853323468964578,,-0.0025539166997801525,-0.0715035907166386,
2013-01-24,17.5,19.19,15.61,16.9,172009.1,3053222.09,10697789.8725118,180792648.84544942,-0.034887259000440665,1.2468003120408728,-0.03452263138920839,0.0371102429708003,0.029827761290611182,,0.2712532718247802,0.22351599035706474,
2013-01-25,16.9,17.8,15.39,17.4,80767.49,1345890.12,10701214.8700119,186201138.73820704,0.029156584291455487,-0.7559728493138482,0.02947669240588004,0.03694389373383821,0.02885833114288077,,-0.0044926461683857805,-0.03304082107008612,
2013-01-26,17.4,17.88,16.54,17.88,34810.6,597064.17,10705114.8675118,191407453.83111095,0.027212563524884794,-0.8416525949757078,0.027576941500078948,0.027165149011097175,0.02861823689070723,,-0.30746551080005635,-0.008354557584317883,
2013-01-27,17.88,18.0,17.21,17.95,23766.82,419571.12,10708889.8645118,192224573.06798682,0.003907345188919855,-0.3816314477568841,0.004259917917500742,0.026011577761941938,0.02665032950854006,,-0.04339312795429102,-0.07124265329905982,
2013-01-28,17.95,18.88,17.75,18.72,57669.44,1057611.3,10712564.8625118,200539214.2262209,0.04200235611515817,0.8864369068145797,0.04234546988431012,0.030326930456174565,0.02798878541887177,,0.15349437426328905,0.0490023943574088,
2013-01-29,18.72,19.8,18.7,19.54,86082.08,1650126.18,10716514.8610118,209400700.38417056,0.04287117556519076,0.40057386253150135,0.043239833351311006,0.015766475889410124,0.027776391855919107,,-0.6541502049858706,-0.007617463096355117,
2013-01-30,19.54,19.8,19.15,19.78,45064.83,877863.5,10720339.8565118,212048322.3618034,0.012207679579929407,-0.6471991400179136,0.012564541217608569,0.017463165390269455,0.02737339987469646,,0.10220792109042262,-0.014614711732014899,
2013-01-31,19.78,21.43,19.51,20.41,99226.7,2042238.64,10725164.8535119,218900614.6601779,0.03135365062718732,0.7893050116290027,0.03180362810701413,0.017653539684717032,0.02282520005027122,0.02062803548419499,0.01084248417170058,-0.18170654339529116,
2013-02-01,20.41,21.13,20.3,20.5,49917.48,1034619.16,10728839.8525119,219941216.97649395,0.004399909322608983,-0.6870358892836576,0.004742502613353731,0.01749684525496331,0.023112631320917582,0.020500046687025958,-0.008915718447563125,0.012514087543631864,-0.0062239328251707535
2013-02-02,20.5,20.5,18.0,19.63,80501.65,1567325.27,10732664.8505118,210682211.01554662,-0.043365877855992836,0.47790643909112446,-0.04300942586501377,0.03323913610300591,0.030070199889042016,0.023052536418355824,0.6417073864348618,0.26315536592494254,0.11734863967295002
2013-02-03,19.63,20.9,19.42,20.59,34244.3,693849.61,10737314.8490118,221081312.74115294,0.04774651275132841,-0.8547575536082024,0.04817967558033739,0.03451026125985215,0.02712009269948279,0.02389298872359949,0.037528727667648705,-0.1032597632468021,0.035809253823512466
2013-02-04,20.59,21.05,19.86,20.43,52219.14,1066570.21,10741414.8480118,219447105.34488106,-0.007801112210167376,0.4219289668487986,-0.007419339255469242,0.03540660657635907,0.028192646395685406,0.023990081686467414,0.025641721541770898,0.03878629663935253,0.004055424813241916
2013-02-05,20.43,20.79,20.2,20.6,29212.44,600949.67,10745589.8470119,221359150.84844515,0.008286666966004844,-0.5808544484018741,0.00867527385764929,0.03275683946622274,0.027994850358655142,0.023966786544746533,-0.07778665023720782,-0.007040600329917579,-0.0009715039539600004
2013-02-06,20.6,21.33,20.6,21.2,51989.6,1096396.16,10749239.8455118,227883884.72485015,0.02871010588243136,0.5764490526311692,0.0290497223006299,0.034959446858764745,0.028084069374230573,0.02405157812560622,0.06507694960365784,0.0031819118940122613,0.0035316350138798794
2013-02-07,21.2,22.22,20.77,22.15,64263.77,1388465.81,10753089.8440119,238180940.04486355,0.04383631481317784,0.2119523212996666,0.04419441540942333,0.02365195401391152,0.02827343591432693,0.02461210420826564,-0.39074299486682346,0.006720214168310797,0.023037749984958878
2013-02-08,22.15,22.77,22.0,22.66,48649.93,1090678.48,10756864.8440118,243750557.3653074,0.02276375910871558,-0.27834565009636875,0.02311475938681116,0.01973729372328543,0.026896714749893143,0.024502618992658484,-0.18093580515564991,-0.04991855266786279,-0.004458353415189303
