date,open,high,low,close,volumefrom,volumeto,supply,market_cap
2021-01-29,1330.78,1442.14,1287.5,1379.13,1622581.39,2215293756.32,114457409.124,157851646645.18213
2021-01-30,1379.13,1406.51,1326.9,1379.35,585864.43,798440634.01,114470724.249,157895193492.85812
2021-01-31,1379.35,1381.53,1283.77,1314.18,492089.73,653725686.92,114484460.4365,150453188216.43958
2021-02-01,1314.18,1377.77,1271.68,1374.57,585469.21,774664819.38,114498001.8115,157385518350.03354
2021-02-02,1374.57,1549.2,1361.84,1513.9,1325932.08,1932069095.73,114511513.499,173358980286.1361
2021-02-03,1513.9,1670.87,1510.16,1667.22,1156693.15,1832159523.59,114525091.0615,190938522319.55402
2021-02-04,1667.22,1697.97,1558.06,1597.44,1172256.64,1921213581.05,114537532.1865,182966835416.00256
2021-02-05,1597.44,1762.23,1592.92,1721.48,963997.03,1626954142.52,114552111.999,197199169764.0385
2021-02-06,1721.48,1744.33,1648.46,1679.14,765790.73,1293997066.53,114565643.0615,192371753890.2871
2021-02-07,1679.14,1694.5,1494.84,1614.64,929611.92,1480130359.34,114579281.249,185004290675.88538
2021-02-08,1614.64,1779.25,1565.98,1752.87,1166827.02,1975321767.53,114592724.3115,200866148663.899
2021-02-09,1752.87,1824.66,1710.46,1772.05,894749.11,1573102089.36,114606240.4365,203087988365.49982
2021-02-10,1772.05,1838.93,1680.58,1743.0,959891.91,1691442085.33,114619828.499,199782361073.757
2021-02-11,1743.0,1818.43,1705.77,1787.69,589410.57,1043919213.74,114633376.4365,204928940721.7667
2021-02-12,1787.69,1867.1,1741.17,1844.84,750882.93,1354431182.3,114646921.1865,211505226081.70264
2021-02-13,1844.84,1875.55,1765.87,1817.48,522573.28,950428277.14,114660325.8115,208392848955.885
2021-02-14,1817.48,1852.06,1786.75,1802.96,423533.72,772757223.36,114673948.749,206752542636.49704
2021-02-15,1802.96,1836.25,1661.33,1779.4,919696.6,1616101004.74,114687424.249,204074802708.6706
2021-02-16,1779.4,1825.9,1726.66,1782.83,608093.81,1081268304.83,114700893.9365,204492194736.81027
2021-02-17,1782.83,1856.88,1734.79,1851.14,565395.25,1021991301.71,114714506.5615,212352611676.25513
2021-02-18,1851.14,1950.03,1850.93,1939.61,624859.46,1193546506.61,114727980.249,222527537770.76288
2021-02-19,1939.61,1973.92,1891.32,1957.47,603867.66,1170439220.78,114741652.3115,224603342150.1919
2021-02-20,1957.47,2038.52,1819.36,1915.12,968370.26,1903964736.95,114753977.874,219767638106.05487
2021-02-21,1915.12,1975.88,1885.62,1935.14,413929.05,802733653.42,114768679.624,222093462687.58737
2021-02-22,1935.14,1937.57,1446.99,1778.07,1512841.22,2656835977.99,114782170.374,204090733676.89816
2021-02-23,1778.07,1781.51,1360.96,1578.19,2496275.35,3829356462.28,114795725.8115,181169466518.4512
2021-02-24,1578.19,1713.25,1500.94,1625.17,1086421.38,1769603424.19,114808030.0615,186582566215.04797
2021-02-25,1625.17,1672.23,1459.54,1481.88,803691.98,1278762281.98,114822722.8115,170153496479.90564
2021-02-26,1481.88,1563.11,1400.53,1446.1,1036113.25,1529005290.71,114836338.3115,166064828832.26013
2021-02-27,1446.1,1526.93,1426.45,1460.23,585399.45,867562033.49,114849884.3115,167707246568.18164
2021-02-28,1460.23,1469.7,1294.05,1422.58,1156430.89,1583883301.69,114863309.3115,163402246560.35367
2021-03-01,1422.58,1572.92,1413.28,1571.49,800017.26,1205752163.07,114876787.624,180527722983.23975
2021-03-02,1571.49,1604.11,1456.73,1488.67,590267.55,906296855.1,114890415.0615,171033914189.6032
2021-03-03,1488.67,1657.11,1477.82,1568.65,577883.81,917252731.88,114903790.9365,180243831652.54074
2021-03-04,1568.65,1625.02,1505.61,1538.37,657432.27,1023294046.59,114917418.999,176785509865.4916
2021-03-05,1538.37,1549.35,1443.48,1529.75,708293.26,1053353462.19,114930978.0615,175815663689.57962
2021-03-06,1529.75,1670.56,1514.5,1651.48,730694.87,1162129783.44,114944639.6865,189828773549.46103
2021-03-07,1651.48,1734.52,1631.59,1726.33,449616.47,750450852.99,114958100.624,198455617850.22992
2021-03-08,1726.33,1842.9,1666.76,1834.48,687732.85,1199163171.81,114971627.4365,210913151099.7105
2021-03-09,1834.48,1872.1,1799.85,1872.1,512339.31,939208423.11,114985099.874,215263605474.1154
2021-03-10,1872.1,1878.68,1758.02,1795.63,725975.31,1320531852.38,114998705.8115,206495126116.30374
2021-03-11,1795.63,1846.24,1726.09,1827.06,537879.47,964788578.61,115012059.0615,210133932628.90417
2021-03-12,1827.06,1842.03,1722.01,1767.77,548553.31,972065732.17,115025567.749,203338747899.64972
2021-03-13,1767.77,1943.37,1728.87,1921.18,592461.56,1104075445.89,115037940.624,221008590768.01633
2021-03-14,1921.18,1931.77,1837.82,1848.69,367039.57,690832715.33,115052797.124,212696955515.16757
2021-03-15,1848.69,1891.24,1735.53,1794.83,781036.17,1403489044.83,115066252.999,206524362870.19516
2021-03-16,1794.83,1819.57,1716.2,1805.64,624327.03,1108536467.78,115079788.5615,207792669418.18686
2021-03-17,1805.64,1838.35,1742.81,1823.03,629261.22,1129204045.53,115093346.4365,209818623354.1326
2021-03-18,1823.03,1849.5,1759.7,1776.16,406758.7,735764945.49,115106895.499,204448263509.50385
2021-03-19,1776.16,1840.66,1734.36,1809.76,324695.13,584649417.76,115120404.499,208340303246.11023
2021-03-20,1809.76,1868.98,1800.95,1805.49,272549.21,500262459.33,115133992.999,207873273019.7645
2021-03-21,1805.49,1817.33,1747.94,1783.94,343447.52,612374090.22,115147387.374,205416030231.97357
2021-03-22,1783.94,1807.19,1657.58,1682.05,496567.29,861293326.85,115160871.0615,193706343168.99606
2021-03-23,1682.05,1721.69,1652.19,1668.69,392868.19,664606148.51,115174425.3115,192190411773.04694
2021-03-24,1668.69,1740.3,1546.93,1583.24,773811.51,1282635340.24,115187969.8115,182370201324.35925
2021-03-25,1583.24,1621.59,1549.08,1586.98,532202.27,845403275.47,115201515.4365,182822500967.41678
2021-03-26,1586.98,1700.19,1586.8,1699.89,398023.77,653006855.68,115215082.124,195852965951.76636
2021-03-27,1699.89,1732.36,1667.18,1713.94,240514.86,409407275.39,115228588.5615,197494887079.09732
2021-03-28,1713.94,1725.59,1662.16,1686.74,203653.93,345610376.43,115242089.0615,194383441303.5945
2021-03-29,1686.74,1840.88,1676.68,1816.48,485643.56,861718830.25,115254421.874,209357352245.68353
2021-03-30,1816.48,1859.58,1786.81,1841.4,321661.61,588402836.48,115269229.9365,212256760005.0711
2021-03-31,1841.4,1947.27,1772.26,1919.08,574695.62,1070069136.01,115282663.9365,221236654707.25842
2021-04-01,1919.08,1982.01,1888.82,1967.67,452661.12,878675921.08,115296165.6865,226864806336.35547
2021-04-02,1967.67,2144.04,1949.57,2134.46,575612.31,1171559202.46,115309596.9365,246123722277.0818
2021-04-03,2134.46,2138.57,2002.95,2009.19,465878.89,966547451.67,115323164.999,231706149884.34082
2021-04-04,2009.19,2092.26,1981.36,2076.62,268891.15,549224714.37,115336796.124,239510697567.02087
2021-04-05,2076.62,2130.42,2003.31,2107.73,350641.1,729654195.02,115350369.1865,243127433645.46164
2021-04-06,2107.73,2150.74,2045.94,2112.29,469974.9,990663666.13,115363863.9365,243681936154.42957
2021-04-07,2112.29,2128.54,1931.07,1964.18,623594.91,1252547038.35,115377423.4365,226622027565.50458
2021-04-08,1964.18,2084.31,1950.13,2081.11,305197.37,619720134.67,115389791.8115,240138849636.83078
2021-04-09,2081.11,2100.0,2049.84,2066.55,300783.89,624512595.28,115404317.999,238488793360.83347
2021-04-10,2066.55,2195.55,2057.75,2133.82,415765.82,889892660.09,115416709.6865,246278483463.24744
2021-04-11,2133.82,2163.6,2113.71,2150.54,208018.65,445144430.2,115431483.499,248240022523.93945
2021-04-12,2150.54,2200.09,2102.81,2137.79,321554.58,690437458.28,115445074.1865,246797325145.15784
2021-04-13,2137.79,2314.02,2136.24,2298.66,542269.51,1214602558.5,115458521.874,265399885890.88882
2021-04-14,2298.66,2446.07,2282.77,2431.86,691403.42,1631081340.89,115471966.624,280811656754.24066
2021-04-15,2431.86,2545.89,2401.07,2517.08,531393.8,1311251415.24,115485451.499,290686120259.1029
2021-04-16,2517.08,2547.4,2306.2,2425.96,691735.22,1677614061.1,115498854.124,280195600150.65906
2021-04-17,2425.96,2496.71,2315.76,2318.01,439527.77,1057642278.34,115512314.124,267758699262.57327
2021-04-18,2318.01,2339.37,1976.71,2240.96,1237429.53,2686887831.66,115525850.749,258888810494.47903
2021-04-19,2240.96,2281.08,2071.54,2163.36,712383.89,1554224533.41,115539159.9365,249952797040.22665
2021-04-20,2163.36,2348.17,2055.51,2332.45,861229.69,1886717479.23,115552842.249,269521226903.68002
2021-04-21,2332.45,2469.05,2238.47,2357.59,834316.0,1971928079.96,115566443.4365,272458291381.45804
2021-04-22,2357.59,2644.5,2310.62,2401.35,1338689.99,3319342457.7,115579831.3115,277547627919.8705
2021-04-23,2401.35,2441.96,2096.0,2369.67,1532966.63,3462302445.7,115593273.499,273917912412.37534
2021-04-24,2369.67,2370.67,2159.64,2216.56,545795.93,1232014469.73,115606817.3115,256249446979.97842
2021-04-25,2216.56,2357.02,2166.7,2322.14,692277.45,1563493601.18,115620360.624,268486664219.41534
2021-04-26,2322.14,2542.23,2306.94,2534.9,742616.36,1831381585.37,115633812.874,293120152254.3026
2021-04-27,2534.9,2681.47,2485.34,2667.93,607149.72,1576533318.02,115647351.749,308539039151.70953
2021-04-28,2667.93,2761.78,2560.07,2750.91,823472.94,2211100347.39,115660911.874,318172759083.3053
2021-04-29,2750.91,2799.55,2672.02,2758.46,617743.29,1693692607.67,115674376.3115,319083140080.2203
2021-04-30,2758.46,2799.6,2727.7,2775.96,422851.03,1166672092.0,115687765.3115,321144608994.1115
2021-05-01,2775.96,2954.54,2757.04,2947.8,458591.96,1319269388.69,115701306.8115,341064312218.9397
2021-05-02,2947.8,2985.05,2856.3,2951.98,343732.99,1007547549.64,115714719.874,341587538773.6505
2021-05-03,2951.98,3455.66,2951.85,3431.41,1138802.12,3650014191.34,115728277.374,397111168263.9173
2021-05-04,3431.41,3531.04,3185.01,3241.09,1452703.51,4856094057.96,115740714.499,375126072355.5639
2021-05-05,3241.09,3549.08,3208.25,3528.86,884171.46,2987271855.25,115755361.874,408484466302.68365
2021-05-06,3528.86,3607.98,3381.46,3491.74,778852.98,2723700342.59,115768823.749,404234632637.33325
2021-05-07,3491.74,3592.46,3360.6,3483.96,578858.34,2017976762.42,115782244.0615,403380707020.50354
2021-05-08,3483.96,3959.92,3454.89,3916.25,669610.72,2489085350.71,115795729.749,453485026629.52124
2021-05-09,3916.25,3982.33,3730.53,3927.06,623594.65,2421772525.96,115809211.249,454789721127.4979
2021-05-10,3927.06,4210.05,3712.47,3949.77,1190037.55,4805160991.1,115822780.5615,457473343978.3959
2021-05-11,3949.77,4182.26,3770.53,4178.02,790117.42,3146654572.85,115836248.3115,483966162170.41327
2021-05-12,4178.02,4379.79,3777.24,3811.29,1321151.72,5489764411.82,115849686.999,441536753562.4187
2021-05-13,3811.29,4045.28,3546.6,3718.99,1632743.76,6173576604.52,115862202.0615,430890370844.6979
2021-05-14,3718.99,4176.42,3696.24,4080.13,681070.26,2713948078.85,115876840.249,472792572205.1524
2021-05-15,4080.13,4133.56,3634.39,3644.04,690233.62,2665190551.47,115890387.249,422309206750.84595
2021-05-16,3644.04,3879.08,3350.54,3586.18,1031364.39,3696212448.72,115903816.5615,415651948876.52
2021-05-17,3586.18,3590.01,3117.41,3280.73,1474599.06,4924404061.32,115917251.124,380293203280.0405
2021-05-18,3280.73,3564.97,3242.5,3377.65,979392.26,3346074529.75,115930774.3115,391573579853.238
2021-05-19,3377.65,3441.2,1947.97,2442.89,3555126.89,9657968555.96,115944200.1865,283238927193.59894
2021-05-20,2442.89,2996.39,2162.9,2772.84,2086633.64,5492948402.81,115957765.249,321532329793.0372
2021-05-21,2772.84,2939.92,2107.47,2435.86,1890815.86,4714736714.8,115971128.249,282489432456.60913
2021-05-22,2435.86,2486.25,2158.17,2297.03,1421431.75,3320459994.89,115984622.3115,266420156988.18488
2021-05-23,2297.03,2382.3,1736.21,2098.57,2464645.1,4985757879.79,115998099.8115,243430132321.41956
2021-05-24,2098.57,2675.29,2081.99,2648.77,1906727.17,4567480766.29,116011609.5615,307288071058.21436
2021-05-25,2648.77,2755.91,2387.23,2707.49,1514977.65,3915916814.09,116024910.0615,314136283742.4106
2021-05-26,2707.49,2912.07,2648.47,2888.94,1102350.01,3067471922.96,116037192.749,335224487620.2961
2021-05-27,2888.94,2891.49,2641.48,2742.48,825746.35,2281995472.98,116051687.374,318269431589.4475
2021-05-28,2742.48,2761.88,2334.05,2412.36,1350168.83,3418586712.49,116065183.499,279991006065.64764
2021-05-29,2412.36,2573.27,2208.58,2278.58,1080128.04,2557596064.82,116078700.999,264494606522.30142
2021-05-30,2278.58,2475.92,2182.6,2386.91,976153.03,2311564285.7,116092123.249,277101449904.27057
2021-05-31,2386.91,2718.67,2274.99,2707.38,871042.27,2183404966.43,116105542.6865,314341824158.57635
2021-06-01,2707.38,2742.61,2529.17,2634.23,719587.48,1882287507.52,116118990.374,305884128012.90204
2021-06-02,2634.23,2801.72,2553.06,2706.52,590403.58,1593115620.38,116132574.749,314315136209.66345
2021-06-03,2706.52,2889.66,2663.83,2856.01,630583.32,1767131489.54,116145925.6865,331713925219.9009
2021-06-04,2856.01,2859.2,2554.63,2691.17,697975.45,1870054033.42,116159552.499,312605102898.7338
2021-06-05,2691.17,2816.78,2553.73,2629.76,570354.57,1523173179.92,116172897.4365,305506838762.6103
2021-06-06,2629.76,2745.12,2615.9,2710.99,345624.87,930314354.19,116186502.749,314980447087.5115
2021-06-07,2710.99,2847.92,2574.68,2593.12,635977.9,1734370558.93,116199906.874,301320302513.1069
2021-06-08,2593.12,2621.22,2310.58,2509.23,1049561.45,2594319741.23,116213374.999,291606086948.7408
2021-06-09,2509.23,2626.22,2407.88,2610.64,719386.66,1819177646.94,116226768.999,303426252219.5493
2021-06-10,2610.64,2624.05,2428.83,2471.56,403228.88,1018177774.01,116239053.3115,287291794602.5709
2021-06-11,2471.56,2497.64,2322.3,2355.09,408138.02,988630797.95,116253611.6865,273787718346.7593
2021-06-12,2355.09,2452.14,2259.36,2369.62,379128.5,891766601.89,116267000.624,275508610018.6429
2021-06-13,2369.62,2549.74,2310.29,2509.7,364534.68,882400625.24,116280456.249,291829061048.1153
2021-06-14,2509.7,2608.81,2462.27,2582.12,388978.97,985454994.26,116293929.874,300284882206.25287
2021-06-15,2582.12,2639.89,2507.88,2543.6,343235.2,884043051.65,116307515.5615,295839796582.2314
2021-06-16,2543.6,2554.51,2351.52,2367.7,403684.37,986488084.54,116320848.249,275412872399.1573
2021-06-17,2367.7,2458.97,2306.4,2372.31,364787.43,866421709.08,116334380.0615,275981213163.6971
2021-06-18,2372.31,2377.33,2135.22,2233.57,531451.42,1193362399.58,116347678.5615,259870684404.60956
2021-06-19,2233.57,2278.35,2164.05,2166.61,321968.53,715881808.7,116361120.5615,252109167419.75153
2021-06-20,2166.61,2276.61,2043.74,2243.6,491490.81,1057105893.49,116374558.499,261097959448.35638
2021-06-21,2243.6,2259.39,1870.01,1887.89,1396642.92,2759117557.28,116387771.874,219727310643.20587
2021-06-22,1887.89,1998.75,1705.78,1880.83,1703182.02,3161540297.98,116401289.624,218931037563.5079
2021-06-23,1880.83,2044.91,1827.2,1968.56,714905.63,1416402416.38,116413528.3115,229167015292.88644
2021-06-24,1968.56,2034.57,1886.17,1989.01,448512.52,882504031.49,116428006.499,231576469206.576
2021-06-25,1989.01,2019.45,1791.99,1810.27,882983.22,1653237866.52,116440042.499,210787915734.66473
2021-06-26,1810.27,1851.36,1717.91,1830.94,575329.88,1021387751.81,116454584.999,213221357858.06906
2021-06-27,1830.94,1984.58,1808.2,1983.33,583203.44,1092710033.78,116465803.124,230990121309.9229
2021-06-28,1983.33,2143.6,1961.83,2083.8,638008.18,1308344183.96,116481536.4365,242724225626.37872
2021-06-29,2083.8,2245.38,2075.64,2165.61,455104.86,990499298.9,116494894.249,252282507934.5769
2021-06-30,2165.61,2287.05,2089.55,2276.14,518346.72,1128164730.61,116508373.1865,265189368544.7201
2021-07-01,2276.14,2277.05,2074.67,2109.29,499798.16,1069055464.26,116521595.9365,245777837092.9001
2021-07-02,2109.29,2159.25,2018.32,2155.65,411011.61,855546242.98,116535039.749,251208758434.93185
2021-07-03,2155.65,2238.77,2113.24,2227.18,233568.59,511756918.09,116548369.624,259574197859.1803
2021-07-04,2227.18,2387.73,2190.78,2323.27,297638.95,690333030.43,116561829.124,270804600748.91547
2021-07-05,2323.27,2323.53,2159.57,2196.71,364621.13,817032182.71,116575221.499,256081954819.0683
2021-07-06,2196.71,2349.66,2194.97,2322.63,371318.48,852673341.75,116587523.1865,270789678978.6605
2021-07-07,2322.63,2408.53,2294.71,2317.12,327127.26,771174149.51,116602108.249,270181077065.92285
2021-07-08,2317.12,2324.72,2084.63,2114.51,766987.58,1669543858.83,116615512.874,246584668127.20175
2021-07-09,2114.51,2186.26,2048.12,2145.67,594562.44,1261710486.51,116628872.999,250247073927.76434
2021-07-10,2145.67,2190.77,2075.55,2110.47,254162.69,539204127.95,116642308.124,246170092026.45825
2021-07-11,2110.47,2173.19,2081.93,2140.45,158610.1,337296664.18,116654535.8115,249693201177.72516
2021-07-12,2140.45,2168.12,2007.79,2032.88,343756.4,713106274.89,116667885.374,237171810819.09714
2021-07-13,2032.88,2046.08,1917.9,1940.61,407842.5,808408679.47,116681089.249,226432488607.50186
2021-07-14,1940.61,2019.42,1866.25,1994.22,389974.78,758228459.63,116694341.624,232714189953.41327
2021-07-15,1994.22,2039.24,1881.4,1918.17,443146.82,858515598.28,116708888.749,223867489131.66934
2021-07-16,1918.17,1964.79,1850.35,1877.05,358403.19,682133152.13,116722133.124,219093279980.4042
2021-07-17,1877.05,1918.93,1849.84,1899.96,279072.61,526262391.22,116735326.874,221792451647.52505
2021-07-18,1899.96,1993.26,1881.84,1891.96,291029.97,563444548.7,116747505.249,220881610030.89804
2021-07-19,1891.96,1918.43,1806.49,1818.6,409977.3,755083019.62,116761978.374,212343333870.9564
2021-07-20,1818.6,1840.59,1720.11,1786.52,640378.57,1129313606.55,116775177.1865,208621189547.22598
2021-07-21,1786.52,2030.25,1755.61,1994.98,582170.14,1115295604.75,116788631.5615,232990984192.56128
2021-07-22,1994.98,2046.29,1949.15,2024.74,382331.84,764626427.4,116801994.8115,236493670974.6365
2021-07-23,2024.74,2131.09,1997.36,2125.57,352598.68,724351214.33,116815210.624,248298907246.0557
2021-07-24,2125.57,2199.99,2107.47,2185.98,371801.43,800523696.67,116828651.5615,255385095740.40778
2021-07-25,2185.98,2197.07,2109.21,2194.34,225699.63,486982701.92,116841967.249,256391002413.1707
2021-07-26,2194.34,2430.27,2175.42,2228.67,755760.16,1749133447.44,116855201.4365,260431681785.48447
2021-07-27,2228.67,2319.63,2152.97,2301.98,503449.86,1127164753.79,116868282.124,269028448083.8055
2021-07-28,2301.98,2346.53,2245.77,2301.12,384405.14,883372200.32,116881406.6865,268958142554.43887
2021-07-29,2301.12,2398.97,2268.67,2383.24,288398.83,669545747.5,116894570.124,278587815302.3217
2021-07-30,2383.24,2471.75,2318.5,2463.61,417083.79,998308862.77,116907694.374,288014964936.73016
2021-07-31,2463.61,2553.71,2422.41,2531.75,257758.42,638035305.39,116920843.749,296014346161.53076
2021-08-01,2531.75,2698.09,2513.63,2556.41,541191.87,1405547764.41,116933971.999,298931175357.96356
2021-08-02,2556.41,2666.13,2507.76,2608.44,490026.06,1270507490.79,116947287.499,305049982603.89154
2021-08-03,2608.44,2632.24,2447.32,2508.21,478917.91,1201033361.49,116960469.124,293361418261.50806
2021-08-04,2508.21,2770.24,2458.12,2725.72,450683.38,1182974472.34,116972576.8115,318834492066.6417
2021-08-05,2725.72,2844.03,2536.51,2829.23,676232.43,1840893881.29,116986907.374,330982867949.742
2021-08-06,2829.23,2949.04,2722.76,2892.36,564433.29,1602017697.15,117001530.3115,338410546211.77014
2021-08-07,2892.36,3172.52,2866.96,3162.43,628647.21,1916399198.61,117013900.374,370048268959.7488
2021-08-08,3162.43,3190.38,2949.65,3013.75,406534.58,1246845074.97,117027422.749,352691395309.79877
2021-08-09,3013.75,3187.64,2895.74,3164.94,586525.71,1814885554.8,117040954.374,370427598136.4476
2021-08-10,3164.94,3233.77,3053.01,3141.67,518525.95,1628100044.55,117054492.624,367746587842.04205
2021-08-11,3141.67,3274.22,3123.08,3163.42,429196.89,1379418397.59,117067838.624,370334742059.9341
2021-08-12,3163.42,3239.16,2981.32,3047.29,512136.49,1580516998.17,117081389.1865,356780946454.1296
2021-08-13,3047.29,3328.83,3035.99,3324.26,447889.8,1440675493.43,117094872.124,389253799606.9283
2021-08-14,3324.26,3332.19,3208.8,3266.71,232982.78,761182928.57,117108415.6865,382559232607.2464
2021-08-15,3266.71,3323.3,3115.33,3311.12,311469.23,999629719.78,117121737.5615,387804127674.63385
2021-08-16,3311.12,3337.45,3137.59,3147.63,372474.25,1207480563.4,117135303.124,368698594172.1961
2021-08-17,3147.63,3292.09,2994.41,3011.96,516276.32,1624081267.21,117148860.6865,352847682433.31055
2021-08-18,3011.96,3125.9,2952.86,3013.52,382354.88,1162842776.74,117162209.6865,353070662134.4615
2021-08-19,3013.52,3187.36,2963.91,3184.74,348727.03,1067409385.98,117175961.5615,373174971823.37146
2021-08-20,3184.74,3301.32,3179.27,3286.5,373266.47,1211687408.42,117189429.0615,385143058610.61975
2021-08-21,3286.5,3310.73,3208.73,3226.59,213473.54,697445564.75,117202834.9365,378165495177.76154
2021-08-22,3226.59,3274.41,3130.12,3241.65,203966.43,653906471.77,117216412.6865,379974584185.19275
2021-08-23,3241.65,3378.69,3234.59,3322.71,376372.05,1251116527.27,117229809.249,389520659489.7448
2021-08-24,3322.71,3359.79,3150.96,3172.57,310672.97,1008586226.64,117243357.749,371962759493.74493
2021-08-25,3172.57,3248.84,3080.23,3228.86,309242.57,982903687.8,117256900.874,378606116956.0236
2021-08-26,3228.86,3251.2,3059.7,3093.62,294003.64,917871423.67,117270375.499,362789979051.2164
2021-08-27,3093.62,3282.69,3057.59,3275.87,334369.04,1066589734.58,117283845.8115,384206631978.5185
2021-08-28,3275.87,3287.97,3212.9,3246.78,135749.78,440641512.36,117297267.249,380838421358.70825
2021-08-29,3246.78,3287.2,3154.86,3225.3,186146.45,598363684.17,117309645.0615,378358798216.85596
2021-08-30,3225.3,3348.62,3146.73,3228.46,412458.94,1341591930.15,117324268.874,378776709088.95404
2021-08-31,3228.46,3480.11,3190.71,3435.17,572973.24,1922788188.74,117336669.999,403071408680.46484
2021-09-01,3435.17,3841.79,3385.05,3829.18,596759.09,2152466889.63,117351272.249,449359144670.4258
2021-09-02,3829.18,3837.51,3724.1,3787.7,360090.0,1360330757.88,117364883.499,444542969229.1623
2021-09-03,3787.7,4026.86,3712.13,3939.79,517330.35,2016700978.59,117378395.5615,462446229049.24207
2021-09-04,3939.79,3969.89,3835.04,3887.01,230192.53,898914227.68,117391819.499,456303176310.808
2021-09-05,3887.01,3982.63,3835.93,3952.33,212345.73,832602701.76,117405426.499,464024989314.79266
2021-09-06,3952.33,3971.74,3872.94,3928.4,247435.33,971327540.19,117418935.124,461268544741.1216
2021-09-07,3928.4,3947.45,3170.57,3433.48,1057330.56,3755934253.91,117432365.1865,403201677220.544
2021-09-08,3433.48,3560.94,3217.86,3499.69,659844.07,2254428180.74,117444835.624,411020516784.95654
2021-09-09,3499.69,3567.91,3395.5,3424.24,471809.78,1646622795.7,117459416.999,402209234064.6557
2021-09-10,3424.24,3513.41,3149.58,3209.41,522874.87,1736829807.16,117472918.874,377018760563.4043
2021-09-11,3209.41,3347.75,3201.4,3266.43,284401.72,931672905.38,117485210.749,383757216946.856
2021-09-12,3266.43,3471.17,3232.65,3405.32,277383.04,936318554.79,117499888.6865,400124720941.9122
2021-09-13,3405.32,3429.17,3121.17,3285.4,523307.23,1700713421.4,117513276.6865,386078119225.8271
2021-09-14,3285.4,3437.3,3272.39,3436.05,309350.29,1035256383.1,117526719.624,403827684964.0452
2021-09-15,3436.05,3617.68,3361.88,3615.22,317503.69,1104834751.1,117540244.0615,424933841136.016
2021-09-16,3615.22,3673.8,3484.59,3569.26,424361.99,1522954456.45,117553779.624,419580003460.75824
2021-09-17,3569.26,3593.71,3354.35,3398.82,367680.83,1269889232.32,117567268.999,399589985219.1812
2021-09-18,3398.82,3541.73,3370.5,3435.76,279872.2,968755868.2,117580755.249,403979255654.30426
